,id,relid,year,type_of_violence,country,country_id,fatality_best_estimate,gwnoa,gwnob,conflict_event,iso
383,503023,DRC-2023-3-17488-9,2023,3,DR Congo (Zaire),490,9,,,2023-11-14 00:00:00.000,COD
384,499559,DRC-2023-2-17504-7,2023,2,DR Congo (Zaire),490,10,,,2023-11-04 00:00:00.000,COD
385,502871,DRC-2023-2-17504-9,2023,2,DR Congo (Zaire),490,6,,,2023-11-05 00:00:00.000,COD
386,501943,DRC-2023-1-17664-1,2023,1,DR Congo (Zaire),490,7,490.0,,2023-11-19 00:00:00.000,COD
387,503054,DRC-2023-3-17671-0,2023,3,DR Congo (Zaire),490,2,,,2023-11-18 00:00:00.000,COD
721,501493,CDI-2023-2-2-XXX437-0,2023,2,Ivory Coast,437,55,,,2023-10-31 00:00:00.000,CIV
722,501721,CDI-2023-2-12471-1,2023,2,Ivory Coast,437,1,,,2023-11-27 00:00:00.000,CIV
726,502810,SWA-2023-2-2-XXX572-19,2023,2,Kingdom of eSwatini (Swaziland),572,1,,,2023-11-12 00:00:00.000,SWZ
727,502824,SWA-2023-3-3-XXX572-8,2023,3,Kingdom of eSwatini (Swaziland),572,1,,,2023-11-20 00:00:00.000,SWZ
1012,501084,MYA-2023-1-1-XXX775-15,2023,1,Myanmar (Burma),775,0,,,2023-11-24 00:00:00.000,MMR
1013,498808,MYA-2023-1-428-152,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-02 00:00:00.000,MMR
1014,499883,MYA-2023-1-428-156,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-13 00:00:00.000,MMR
1015,499862,MYA-2023-1-428-155,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-16 00:00:00.000,MMR
1016,499488,MYA-2023-1-434-9,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-03 00:00:00.000,MMR
1017,499486,MYA-2023-1-461-99,2023,1,Myanmar (Burma),775,2,775.0,,2023-11-03 00:00:00.000,MMR
1018,498830,MYA-2023-1-461-96,2023,1,Myanmar (Burma),775,9,775.0,,2023-11-03 00:00:00.000,MMR
1019,499545,MYA-2023-1-461-100,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-04 00:00:00.000,MMR
1020,499547,MYA-2023-1-461-103,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-05 00:00:00.000,MMR
1021,499548,MYA-2023-1-461-104,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-05 00:00:00.000,MMR
1022,499550,MYA-2023-1-461-105,2023,1,Myanmar (Burma),775,4,775.0,,2023-11-05 00:00:00.000,MMR
1023,499978,MYA-2023-1-461-111,2023,1,Myanmar (Burma),775,8,775.0,,2023-11-08 00:00:00.000,MMR
1024,499728,MYA-2023-1-461-110,2023,1,Myanmar (Burma),775,2,775.0,,2023-11-08 00:00:00.000,MMR
1025,499832,MYA-2023-1-461-107,2023,1,Myanmar (Burma),775,2,775.0,,2023-11-12 00:00:00.000,MMR
1026,499987,MYA-2023-1-461-112,2023,1,Myanmar (Burma),775,2,775.0,,2023-11-12 00:00:00.000,MMR
1027,499833,MYA-2023-1-461-108,2023,1,Myanmar (Burma),775,4,775.0,,2023-11-13 00:00:00.000,MMR
1028,499835,MYA-2023-1-461-109,2023,1,Myanmar (Burma),775,12,775.0,,2023-11-14 00:00:00.000,MMR
1029,500170,MYA-2023-1-461-113,2023,1,Myanmar (Burma),775,1,775.0,,2023-11-20 00:00:00.000,MMR
1030,499827,MYA-2023-1-511-44,2023,1,Myanmar (Burma),775,2,775.0,,2023-11-09 00:00:00.000,MMR
1031,499805,MYA-2023-1-511-43,2023,1,Myanmar (Burma),775,4,775.0,,2023-11-11 00:00:00.000,MMR
1032,499837,MYA-2023-1-511-45,2023,1,Myanmar (Burma),775,6,775.0,,2023-11-11 00:00:00.000,MMR
1033,499993,MYA-2023-1-511-47,2023,1,Myanmar (Burma),775,5,775.0,,2023-11-11 00:00:00.000,MMR
1034,499671,MYA-2023-1-511-41,2023,1,Myanmar (Burma),775,11,775.0,,2023-11-11 00:00:00.000,MMR
1035,500017,MYA-2023-1-511-51,2023,1,Myanmar (Burma),775,2,775.0,,2023-11-11 00:00:00.000,MMR
1036,500134,MYA-2023-1-511-52,2023,1,Myanmar (Burma),775,34,775.0,,2023-11-11 00:00:00.000,MMR
1037,499697,MYA-2023-1-511-42,2023,1,Myanmar (Burma),775,5,775.0,,2023-11-13 00:00:00.000,MMR
1038,500176,MYA-2023-1-511-53,2023,1,Myanmar (Burma),775,19,775.0,,2023-11-14 00:00:00.000,MMR
1039,500015,MYA-2023-1-511-50,2023,1,Myanmar (Burma),775,7,775.0,,2023-11-17 00:00:00.000,MMR
1040,500013,MYA-2023-1-511-49,2023,1,Myanmar (Burma),775,2,775.0,,2023-11-19 00:00:00.000,MMR
1041,498905,MYA-2023-1-906-7,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-02 00:00:00.000,MMR
1042,499703,MYA-2023-1-906-12,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-04 00:00:00.000,MMR
1043,499704,MYA-2023-1-906-13,2023,1,Myanmar (Burma),775,5,775.0,,2023-11-05 00:00:00.000,MMR
1044,499872,MYA-2023-1-906-14,2023,1,Myanmar (Burma),775,6,775.0,,2023-11-11 00:00:00.000,MMR
1045,501020,MYA-2023-1-906-15,2023,1,Myanmar (Burma),775,14,775.0,,2023-11-22 00:00:00.000,MMR
1046,501072,MYA-2023-1-906-16,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-24 00:00:00.000,MMR
1047,500178,MYA-2023-3-955-298,2023,3,Myanmar (Burma),775,3,775.0,,2023-11-14 00:00:00.000,MMR
1048,499996,MYA-2023-3-955-297,2023,3,Myanmar (Burma),775,10,775.0,,2023-11-15 00:00:00.000,MMR
1049,499813,MYA-2023-3-955-296,2023,3,Myanmar (Burma),775,12,775.0,,2023-11-16 00:00:00.000,MMR
1050,499694,MYA-2023-1-10988-43,2023,1,Myanmar (Burma),775,6,775.0,,2023-11-12 00:00:00.000,MMR
1051,499806,MYA-2023-1-11387-5,2023,1,Myanmar (Burma),775,1,775.0,,2023-11-13 00:00:00.000,MMR
1052,499807,MYA-2023-1-11387-6,2023,1,Myanmar (Burma),775,4,775.0,,2023-11-13 00:00:00.000,MMR
1053,499698,MYA-2023-1-11387-4,2023,1,Myanmar (Burma),775,6,775.0,,2023-11-13 00:00:00.000,MMR
1054,499975,MYA-2023-1-11387-9,2023,1,Myanmar (Burma),775,6,775.0,,2023-11-13 00:00:00.000,MMR
1055,499984,MYA-2023-1-11387-10,2023,1,Myanmar (Burma),775,1,775.0,,2023-11-14 00:00:00.000,MMR
1056,499810,MYA-2023-1-11387-7,2023,1,Myanmar (Burma),775,4,775.0,,2023-11-14 00:00:00.000,MMR
1057,499811,MYA-2023-1-11387-8,2023,1,Myanmar (Burma),775,2,775.0,,2023-11-14 00:00:00.000,MMR
1058,500000,MYA-2023-1-11387-11,2023,1,Myanmar (Burma),775,2,775.0,,2023-11-16 00:00:00.000,MMR
1059,500143,MYA-2023-1-11387-12,2023,1,Myanmar (Burma),775,2,775.0,,2023-11-21 00:00:00.000,MMR
1060,501024,MYA-2023-1-11387-13,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-22 00:00:00.000,MMR
1061,501112,MYA-2023-1-11387-14,2023,1,Myanmar (Burma),775,4,775.0,,2023-11-27 00:00:00.000,MMR
1062,501113,MYA-2023-1-11387-15,2023,1,Myanmar (Burma),775,1,775.0,,2023-11-27 00:00:00.000,MMR
1063,500171,MYA-2023-1-14273-63,2023,1,Myanmar (Burma),775,10,775.0,,2023-10-27 00:00:00.000,MMR
1064,499002,MYA-2023-1-14273-56.1,2023,1,Myanmar (Burma),775,2,775.0,,2023-11-01 00:00:00.000,MMR
1065,499007,MYA-2023-1-14273-57,2023,1,Myanmar (Burma),775,1,775.0,,2023-11-01 00:00:00.000,MMR
1066,498908,MYA-2023-1-14273-54,2023,1,Myanmar (Burma),775,1,775.0,,2023-11-02 00:00:00.000,MMR
1067,499701,MYA-2023-1-14273-58,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-06 00:00:00.000,MMR
1068,499981,MYA-2023-1-14273-59,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-13 00:00:00.000,MMR
1069,499982,MYA-2023-1-14273-60,2023,1,Myanmar (Burma),775,2,775.0,,2023-11-15 00:00:00.000,MMR
1070,500168,MYA-2023-1-14273-62,2023,1,Myanmar (Burma),775,1,775.0,,2023-11-18 00:00:00.000,MMR
1071,500165,MYA-2023-1-14273-61,2023,1,Myanmar (Burma),775,2,775.0,,2023-11-19 00:00:00.000,MMR
1072,501092,MYA-2023-1-14273-64,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-19 00:00:00.000,MMR
1073,499004,MYA-2023-1-16759-1282,2023,1,Myanmar (Burma),775,1,775.0,,2023-11-01 00:00:00.000,MMR
1074,499478,MYA-2023-1-16759-1286,2023,1,Myanmar (Burma),775,1,775.0,,2023-11-01 00:00:00.000,MMR
1075,499479,MYA-2023-1-16759-1287,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-01 00:00:00.000,MMR
1076,499475,MYA-2023-1-16759-1284,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-01 00:00:00.000,MMR
1077,499544,MYA-2023-1-16759-1289,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-04 00:00:00.000,MMR
1078,499692,MYA-2023-1-16759-1298,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-05 00:00:00.000,MMR
1079,499693,MYA-2023-1-16759-1297,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-06 00:00:00.000,MMR
1080,499690,MYA-2023-1-16759-1295,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-06 00:00:00.000,MMR
1081,498833,MYA-2023-1-16759-1261,2023,1,Myanmar (Burma),775,1,775.0,,2023-11-07 00:00:00.000,MMR
1082,498834,MYA-2023-1-16759-1260,2023,1,Myanmar (Burma),775,1,775.0,,2023-11-07 00:00:00.000,MMR
1083,500174,MYA-2023-1-16759-1313,2023,1,Myanmar (Burma),775,6,775.0,,2023-11-07 00:00:00.000,MMR
1084,501271,MYA-2023-1-16759-1326,2023,1,Myanmar (Burma),775,4,775.0,,2023-11-08 00:00:00.000,MMR
1085,499678,MYA-2023-1-16759-1294,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-09 00:00:00.000,MMR
1086,499865,MYA-2023-1-16759-1306,2023,1,Myanmar (Burma),775,10,775.0,,2023-11-09 00:00:00.000,MMR
1087,499841,MYA-2023-1-16759-1303,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-10 00:00:00.000,MMR
1088,499676,MYA-2023-1-16759-1293,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-10 00:00:00.000,MMR
1089,499672,MYA-2023-1-16759-1290,2023,1,Myanmar (Burma),775,1,775.0,,2023-11-11 00:00:00.000,MMR
1090,499675,MYA-2023-1-16759-1292,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-11 00:00:00.000,MMR
1091,499863,MYA-2023-1-16759-1304,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-12 00:00:00.000,MMR
1092,499864,MYA-2023-1-16759-1305,2023,1,Myanmar (Burma),775,1,775.0,,2023-11-14 00:00:00.000,MMR
1093,499829,MYA-2023-1-16759-1301,2023,1,Myanmar (Burma),775,1,775.0,,2023-11-14 00:00:00.000,MMR
1094,499820,MYA-2023-1-16759-1300,2023,1,Myanmar (Burma),775,11,775.0,,2023-11-15 00:00:00.000,MMR
1095,499839,MYA-2023-1-16759-1302,2023,1,Myanmar (Burma),775,21,775.0,,2023-11-15 00:00:00.000,MMR
1096,500004,MYA-2023-1-16759-1308,2023,1,Myanmar (Burma),775,3,775.0,,2023-11-17 00:00:00.000,MMR
1097,500006,MYA-2023-1-16759-1309,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-17 00:00:00.000,MMR
1098,500002,MYA-2023-1-16759-1307,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-19 00:00:00.000,MMR
1099,500145,MYA-2023-1-16759-1311,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-20 00:00:00.000,MMR
1100,500138,MYA-2023-1-16759-1310,2023,1,Myanmar (Burma),775,1,775.0,,2023-11-21 00:00:00.000,MMR
1101,500164,MYA-2023-1-16759-1312,2023,1,Myanmar (Burma),775,2,775.0,,2023-11-21 00:00:00.000,MMR
1102,501066,MYA-2023-1-16759-1319,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-21 00:00:00.000,MMR
1103,501021,MYA-2023-1-16759-1315,2023,1,Myanmar (Burma),775,1,775.0,,2023-11-21 00:00:00.000,MMR
1104,501022,MYA-2023-1-16759-1316,2023,1,Myanmar (Burma),775,2,775.0,,2023-11-22 00:00:00.000,MMR
1105,501099,MYA-2023-1-16759-1324,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-22 00:00:00.000,MMR
1106,501062,MYA-2023-1-16759-1317,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-22 00:00:00.000,MMR
1107,501063,MYA-2023-1-16759-1318,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-22 00:00:00.000,MMR
1108,501082,MYA-2023-1-16759-1323,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-24 00:00:00.000,MMR
1109,501080,MYA-2023-1-16759-1322,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-25 00:00:00.000,MMR
1110,501075,MYA-2023-1-16759-1320,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-26 00:00:00.000,MMR
1111,501079,MYA-2023-1-16759-1321,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-26 00:00:00.000,MMR
1112,499556,MYA-2023-1-17611-1,2023,1,Myanmar (Burma),775,0,775.0,,2023-11-07 00:00:00.000,MMR
1306,500501,UKR-2023-1-14117-6780,2023,1,Russia (Soviet Union),365,1,365.0,369.0,2023-11-16 00:00:00.000,RUS
1307,500913,UKR-2023-1-17509-13,2023,1,Russia (Soviet Union),365,1,365.0,,2023-11-09 00:00:00.000,RUS
1341,503972,SYR-2023-1-1-XXX652-85,2023,1,Syria,652,0,,,2023-11-04 00:00:00.000,SYR
1342,503992,SYR-2023-1-1-XXX652-87,2023,1,Syria,652,9,,,2023-11-09 00:00:00.000,SYR
1343,503987,SYR-2023-1-1-XXX652-86,2023,1,Syria,652,1,,,2023-11-10 00:00:00.000,SYR
1344,503819,SYR-2023-1-1-XXX652-60,2023,1,Syria,652,1,,,2023-11-10 00:00:00.000,SYR
1345,503946,SYR-2023-1-1-XXX652-82,2023,1,Syria,652,1,,,2023-11-11 00:00:00.000,SYR
1346,503938,SYR-2023-1-1-XXX652-81,2023,1,Syria,652,1,,,2023-11-13 00:00:00.000,SYR
1347,503921,SYR-2023-1-1-XXX652-79,2023,1,Syria,652,1,,,2023-11-15 00:00:00.000,SYR
1348,503912,SYR-2023-1-1-XXX652-75,2023,1,Syria,652,2,,,2023-11-16 00:00:00.000,SYR
1349,503913,SYR-2023-1-1-XXX652-76,2023,1,Syria,652,1,,,2023-11-17 00:00:00.000,SYR
1350,503911,SYR-2023-1-1-XXX652-74,2023,1,Syria,652,1,,,2023-11-17 00:00:00.000,SYR
1351,503889,SYR-2023-1-1-XXX652-72,2023,1,Syria,652,2,,,2023-11-22 00:00:00.000,SYR
1352,503859,SYR-2023-1-1-XXX652-70,2023,1,Syria,652,1,,,2023-11-25 00:00:00.000,SYR
1353,503860,SYR-2023-1-1-XXX652-71,2023,1,Syria,652,2,,,2023-11-25 00:00:00.000,SYR
1354,503837,SYR-2023-1-1-XXX652-68,2023,1,Syria,652,1,,,2023-11-29 00:00:00.000,SYR
1355,503825,SYR-2023-1-1-XXX652-63,2023,1,Syria,652,1,,,2023-11-30 00:00:00.000,SYR
1356,503974,SYR-2023-2-2-XXX652-132,2023,2,Syria,652,2,,,2023-11-04 00:00:00.000,SYR
1357,503968,SYR-2023-2-2-XXX652-129,2023,2,Syria,652,1,,,2023-11-05 00:00:00.000,SYR
1358,503966,SYR-2023-2-2-XXX652-134,2023,2,Syria,652,1,,,2023-11-05 00:00:00.000,SYR
1359,503948,SYR-2023-2-2-XXX652-127,2023,2,Syria,652,1,,,2023-11-11 00:00:00.000,SYR
1360,503939,SYR-2023-2-2-XXX652-126,2023,2,Syria,652,1,,,2023-11-13 00:00:00.000,SYR
1361,503922,SYR-2023-2-2-XXX652-123,2023,2,Syria,652,1,,,2023-11-15 00:00:00.000,SYR
1362,503924,SYR-2023-2-2-XXX652-124,2023,2,Syria,652,1,,,2023-11-15 00:00:00.000,SYR
1363,503927,SYR-2023-2-2-XXX652-125,2023,2,Syria,652,1,,,2023-11-15 00:00:00.000,SYR
1364,503899,SYR-2023-2-2-XXX652-117,2023,2,Syria,652,1,,,2023-11-18 00:00:00.000,SYR
1365,503900,SYR-2023-2-2-XXX652-118,2023,2,Syria,652,1,,,2023-11-18 00:00:00.000,SYR
1366,503906,AFG-2023-3-973-422,2023,3,Syria,652,1,,,2023-11-18 00:00:00.000,SYR
1367,503975,SYR-2023-3-1178-1,2023,3,Syria,652,1,652.0,,2023-11-04 00:00:00.000,SYR
1368,503816,SYR-2023-3-3-XXX652-127,2023,3,Syria,652,1,,,2023-11-10 00:00:00.000,SYR
1369,503838,SYR-2023-3-3-XXX652-128,2023,3,Syria,652,1,,,2023-11-29 00:00:00.000,SYR
1370,503983,SYR-2023-1-11973-490,2023,1,Syria,652,1,652.0,,2023-11-01 00:00:00.000,SYR
1371,503981,SYR-2023-1-11973-497,2023,1,Syria,652,1,652.0,,2023-11-02 00:00:00.000,SYR
1372,503979,SYR-2023-1-11973-488,2023,1,Syria,652,1,652.0,,2023-11-02 00:00:00.000,SYR
1373,503980,SYR-2023-1-11973-489,2023,1,Syria,652,1,652.0,,2023-11-03 00:00:00.000,SYR
1374,503977,SYR-2023-1-11973-498,2023,1,Syria,652,0,652.0,,2023-11-03 00:00:00.000,SYR
1375,503978,SYR-2023-1-11973-487,2023,1,Syria,652,1,652.0,,2023-11-03 00:00:00.000,SYR
1376,503976,SYR-2023-1-11973-486,2023,1,Syria,652,1,652.0,,2023-11-04 00:00:00.000,SYR
1377,503969,SYR-2023-1-11973-485,2023,1,Syria,652,1,652.0,,2023-11-05 00:00:00.000,SYR
1378,503967,SYR-2023-1-11973-499,2023,1,Syria,652,1,652.0,,2023-11-05 00:00:00.000,SYR
1379,503964,SYR-2023-1-11973-482,2023,1,Syria,652,1,652.0,,2023-11-06 00:00:00.000,SYR
1380,503965,SYR-2023-1-11973-483,2023,1,Syria,652,1,652.0,,2023-11-06 00:00:00.000,SYR
1381,503958,SYR-2023-1-11973-480,2023,1,Syria,652,4,652.0,,2023-11-07 00:00:00.000,SYR
1382,503959,SYR-2023-1-11973-500,2023,1,Syria,652,1,652.0,,2023-11-07 00:00:00.000,SYR
1383,503960,SYR-2023-1-11973-481,2023,1,Syria,652,1,652.0,,2023-11-07 00:00:00.000,SYR
1384,503953,SYR-2023-1-11973-477,2023,1,Syria,652,1,652.0,,2023-11-08 00:00:00.000,SYR
1385,503956,SYR-2023-1-11973-478,2023,1,Syria,652,1,652.0,,2023-11-08 00:00:00.000,SYR
1386,503957,SYR-2023-1-11973-479,2023,1,Syria,652,1,652.0,,2023-11-08 00:00:00.000,SYR
1387,503989,SYR-2023-1-11973-502,2023,1,Syria,652,1,652.0,,2023-11-10 00:00:00.000,SYR
1388,503990,SYR-2023-1-11973-503,2023,1,Syria,652,1,652.0,,2023-11-10 00:00:00.000,SYR
1389,503944,SYR-2023-1-11973-476,2023,1,Syria,652,1,652.0,,2023-11-12 00:00:00.000,SYR
1390,503934,SYR-2023-1-11973-473,2023,1,Syria,652,1,652.0,,2023-11-13 00:00:00.000,SYR
1391,503941,SYR-2023-1-11973-474,2023,1,Syria,652,1,652.0,,2023-11-13 00:00:00.000,SYR
1392,503943,SYR-2023-1-11973-475,2023,1,Syria,652,1,652.0,,2023-11-13 00:00:00.000,SYR
1393,503919,SYR-2023-1-11973-505,2023,1,Syria,652,2,652.0,,2023-11-15 00:00:00.000,SYR
1394,503918,SYR-2023-1-11973-472,2023,1,Syria,652,1,652.0,,2023-11-16 00:00:00.000,SYR
1395,503915,SYR-2023-1-11973-507,2023,1,Syria,652,1,652.0,,2023-11-16 00:00:00.000,SYR
1396,503904,SYR-2023-1-11973-508,2023,1,Syria,652,1,652.0,,2023-11-18 00:00:00.000,SYR
1397,503902,SYR-2023-1-11973-471,2023,1,Syria,652,1,652.0,,2023-11-18 00:00:00.000,SYR
1398,503896,SYR-2023-1-11973-470,2023,1,Syria,652,1,652.0,,2023-11-20 00:00:00.000,SYR
1399,503893,SYR-2023-1-11973-469,2023,1,Syria,652,1,652.0,,2023-11-21 00:00:00.000,SYR
1400,503891,SYR-2023-1-11973-468,2023,1,Syria,652,1,652.0,,2023-11-22 00:00:00.000,SYR
1401,503874,SYR-2023-1-11973-464,2023,1,Syria,652,1,652.0,,2023-11-23 00:00:00.000,SYR
1402,503864,SYR-2023-1-11973-463,2023,1,Syria,652,1,652.0,,2023-11-23 00:00:00.000,SYR
1403,503881,SYR-2023-1-11973-465,2023,1,Syria,652,1,652.0,,2023-11-24 00:00:00.000,SYR
1404,503884,SYR-2023-1-11973-466,2023,1,Syria,652,1,652.0,,2023-11-24 00:00:00.000,SYR
1405,503885,SYR-2023-1-11973-467,2023,1,Syria,652,1,652.0,,2023-11-24 00:00:00.000,SYR
1406,503857,SYR-2023-1-11973-462,2023,1,Syria,652,10,652.0,,2023-11-25 00:00:00.000,SYR
1407,503855,SYR-2023-1-11973-460,2023,1,Syria,652,1,652.0,,2023-11-26 00:00:00.000,SYR
1408,503856,SYR-2023-1-11973-461,2023,1,Syria,652,1,652.0,,2023-11-26 00:00:00.000,SYR
1409,503851,SYR-2023-1-11973-459,2023,1,Syria,652,1,652.0,,2023-11-27 00:00:00.000,SYR
1410,503840,SYR-2023-1-11973-457,2023,1,Syria,652,1,652.0,,2023-11-28 00:00:00.000,SYR
1411,503842,SYR-2023-1-11973-458,2023,1,Syria,652,1,652.0,,2023-11-28 00:00:00.000,SYR
1412,503834,SYR-2023-1-11973-509,2023,1,Syria,652,1,652.0,,2023-11-29 00:00:00.000,SYR
1413,503835,SYR-2023-1-11973-494,2023,1,Syria,652,1,652.0,,2023-11-29 00:00:00.000,SYR
1414,503836,SYR-2023-1-11973-495,2023,1,Syria,652,1,652.0,,2023-11-29 00:00:00.000,SYR
1415,503828,SYR-2023-1-11973-493,2023,1,Syria,652,1,652.0,,2023-11-30 00:00:00.000,SYR
1416,503823,SYR-2023-1-11973-492,2023,1,Syria,652,1,652.0,,2023-11-30 00:00:00.000,SYR
1417,503905,SYR-2023-3-14200-3,2023,3,Syria,652,1,,,2023-11-18 00:00:00.000,SYR
1418,503961,SYR-2023-1-14620-184,2023,1,Syria,652,2,652.0,,2023-11-07 00:00:00.000,SYR
1419,503952,SYR-2023-1-14620-183,2023,1,Syria,652,7,652.0,,2023-11-08 00:00:00.000,SYR
1420,503991,SYR-2023-1-14620-185,2023,1,Syria,652,3,652.0,,2023-11-09 00:00:00.000,SYR
1421,503942,SYR-2023-1-14620-181,2023,1,Syria,652,3,652.0,,2023-11-13 00:00:00.000,SYR
1422,503930,SYR-2023-1-14620-179,2023,1,Syria,652,5,652.0,,2023-11-14 00:00:00.000,SYR
1423,503917,SYR-2023-1-14620-186,2023,1,Syria,652,2,652.0,,2023-11-16 00:00:00.000,SYR
1424,503910,SYR-2023-1-14620-178,2023,1,Syria,652,1,652.0,,2023-11-17 00:00:00.000,SYR
1425,503873,SYR-2023-1-14620-173,2023,1,Syria,652,6,652.0,,2023-11-20 00:00:00.000,SYR
1426,503895,SYR-2023-1-14620-177,2023,1,Syria,652,4,652.0,,2023-11-20 00:00:00.000,SYR
1427,503892,SYR-2023-1-14620-176,2023,1,Syria,652,2,652.0,,2023-11-21 00:00:00.000,SYR
1428,503886,SYR-2023-1-14620-174,2023,1,Syria,652,1,652.0,,2023-11-22 00:00:00.000,SYR
1429,503887,SYR-2023-1-14620-175,2023,1,Syria,652,2,652.0,,2023-11-22 00:00:00.000,SYR
1430,503852,SYR-2023-1-14620-172,2023,1,Syria,652,2,652.0,,2023-11-26 00:00:00.000,SYR
1431,503846,SYR-2023-1-14620-170,2023,1,Syria,652,8,652.0,,2023-11-26 00:00:00.000,SYR
1432,503848,SYR-2023-1-14620-171,2023,1,Syria,652,4,652.0,,2023-11-27 00:00:00.000,SYR
